total_time_seconds,MAX_NEW_TOKENS,num_tokens_prompt,emmision
7.14,200,190.000015
5.02,200,190.000014
5.01,200,190.000014
4.88,200,190.000013
6.27,200,190.000015
5.25,200,190.000014
5.03,200,190.000014
6.28,200,190.000014
6.63,200,190.000014
6.58,200,190.000014
